Defective,LOC_EXECUTABLE,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL
0,1,3,3,0,2,2,1,13.14,6.67,583.79,0.03,23,0.15,32.43,87.57,10,13,6,8,4
0,0,3,0,0,2,2,1,7.78,5.33,221.4,0.01,12,0.19,12.3,41.51,4,8,3,8,0
0,1,5,3,0,3,2,1,8.94,14.0,1751.37,0.04,30,0.07,97.3,125.1,14,16,6,12,4
0,1,5,4,0,3,2,3,7.99,7.88,495.4,0.02,17,0.13,27.52,62.91,7,10,4,9,5
0,1,9,6,0,5,4,5,7.87,15.0,1770.42,0.04,31,0.07,98.36,118.03,12,19,4,10,7
0,1,5,4,0,3,2,3,7.99,7.88,495.4,0.02,17,0.13,27.52,62.91,7,10,4,9,5
0,1,9,6,0,5,4,5,7.87,15.0,1770.42,0.04,31,0.07,98.36,118.03,12,19,4,10,7
0,1,5,9,0,3,1,3,17.11,7.7,1014.63,0.04,30,0.13,56.37,131.77,14,16,10,11,10
0,1,3,3,0,2,2,1,10.79,10.5,1189.65,0.04,29,0.1,66.09,113.3,14,15,6,9,4
0,1,3,4,0,2,2,1,17.18,8.56,1257.2,0.05,34,0.12,69.84,146.95,14,20,9,11,5
0,2,5,5,0,3,1,1,9.87,9.0,799.29,0.03,24,0.11,44.41,88.81,8,16,4,9,7
0,2,5,5,0,3,2,1,8.88,11.0,1074.39,0.03,25,0.09,59.69,97.67,8,17,4,11,7
0,1,3,3,0,2,2,1,10.79,10.5,1189.65,0.04,29,0.1,66.09,113.3,14,15,6,9,4
0,4,9,11,0,5,4,4,17.47,10.39,1885.8,0.06,42,0.1,104.77,181.52,17,25,9,11,15
0,2,5,4,0,3,1,1,8.93,7.88,553.68,0.02,19,0.13,30.76,70.31,7,12,4,9,6
0,5,29,31,22,15,14,10,39.5,33.6,44598.88,0.44,234,0.03,2477.72,1327.35,96,138,30,21,36
0,2,5,5,0,3,1,1,10.85,9.0,879.05,0.03,25,0.11,48.84,97.67,9,16,5,10,7
0,2,5,8,0,3,2,1,11.72,10.0,1172.07,0.04,30,0.1,65.11,117.21,10,20,5,10,10
0,2,5,4,0,3,2,1,8.93,7.88,553.68,0.02,19,0.13,30.76,70.31,7,12,4,9,6
0,1,3,1,0,2,2,1,9.0,3.33,100.0,0.01,10,0.3,5.56,30.0,4,6,3,5,2
0,1,7,5,1,4,4,1,14.41,10.83,1690.87,0.05,35,0.09,93.94,156.08,15,20,9,13,6
0,1,3,2,0,2,1,1,7.65,7.5,430.2,0.02,16,0.13,23.9,57.36,5,11,3,9,3
0,4,11,15,2,6,4,5,18.72,17.36,5641.07,0.11,65,0.06,313.39,325.0,27,38,14,18,19
0,2,5,4,4,3,2,1,12.15,9.0,984.54,0.04,28,0.11,54.7,109.39,12,16,6,9,6
0,3,9,11,0,5,1,3,11.3,18.42,3833.4,0.07,49,0.05,212.97,208.15,17,32,6,13,14
0,3,9,11,0,5,3,3,13.82,16.29,3666.57,0.08,53,0.06,203.7,225.14,19,34,7,12,14
0,3,9,11,0,5,1,3,11.17,15.4,2648.8,0.06,43,0.06,147.16,172.0,14,29,5,11,14
0,3,9,11,0,5,3,3,12.25,16.0,3135.78,0.07,47,0.06,174.21,195.99,16,31,6,12,14
0,3,9,11,0,5,1,3,11.2,22.75,5798.42,0.08,60,0.04,322.13,254.88,21,39,6,13,14
0,3,9,11,0,5,3,3,13.79,19.71,5359.67,0.09,64,0.05,297.76,271.87,23,41,7,12,14
0,3,9,11,0,5,1,3,11.59,23.83,6580.75,0.09,65,0.04,365.6,276.12,22,43,6,13,14
0,3,9,11,0,5,3,3,14.25,20.57,6029.63,0.1,69,0.05,334.98,293.11,24,45,7,12,14
0,1,3,1,0,2,1,1,7.92,4.0,126.8,0.01,10,0.25,7.04,31.7,4,6,3,6,2
0,1,3,1,0,2,2,1,6.97,5.0,174.35,0.01,11,0.2,9.69,34.87,5,6,3,6,2
0,2,3,4,0,2,2,1,8.96,8.0,573.59,0.02,20,0.13,31.87,71.7,8,12,4,8,6
0,2,3,4,0,2,2,1,11.1,8.0,710.48,0.03,24,0.13,39.47,88.81,10,14,5,8,6
0,1,3,1,0,2,2,1,8.36,6.0,301.14,0.02,14,0.17,16.73,50.19,6,8,4,8,2
0,1,3,1,0,2,2,1,10.57,5.6,331.56,0.02,16,0.18,18.42,59.21,7,9,5,8,2
0,2,3,4,0,2,2,1,11.31,7.2,586.15,0.03,22,0.14,32.56,81.41,9,13,5,8,6
0,2,3,4,0,2,2,1,13.71,6.67,609.18,0.03,24,0.15,33.84,91.38,10,14,6,8,6
0,1,11,10,0,6,6,1,11.99,30.94,11475.71,0.12,82,0.03,637.54,370.93,33,49,8,15,11
0,2,11,12,3,6,5,6,15.45,16.5,4205.45,0.08,60,0.06,233.64,254.88,24,36,8,11,14
0,5,35,57,10,19,8,8,31.63,42.73,57745.67,0.45,222,0.02,3208.09,1351.42,102,120,37,31,62
0,1,3,2,0,2,1,1,12.63,2.0,50.53,0.01,9,0.5,2.81,25.27,3,6,3,4,3
0,2,17,18,0,9,8,1,27.87,16.97,8030.83,0.16,93,0.06,446.16,473.13,43,50,19,15,20
0,2,17,18,0,9,8,1,29.48,16.88,8396.0,0.17,97,0.06,466.44,497.54,45,52,20,15,20
0,1,9,5,0,5,3,3,13.16,14.78,2874.47,0.06,43,0.07,159.69,194.51,19,24,9,14,6
0,1,3,3,0,2,2,1,15.95,5.14,421.94,0.03,21,0.19,23.44,82.04,9,12,7,8,4
0,1,3,3,0,2,2,1,13.11,4.8,301.96,0.02,17,0.21,16.78,62.91,6,11,5,8,4
0,2,7,9,0,4,3,1,11.84,17.06,3447.42,0.07,46,0.06,191.52,202.05,21,25,8,13,11
0,0,1,0,0,1,1,1,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,0
0,1,3,3,0,2,2,1,18.43,7.15,942.15,0.04,30,0.14,52.34,131.77,13,17,10,11,4
0,1,3,2,0,2,2,1,9.56,6.0,344.16,0.02,16,0.17,19.12,57.36,6,10,4,8,3
0,1,3,2,0,2,2,1,9.87,6.75,449.6,0.02,18,0.15,24.98,66.61,6,12,4,9,3
0,1,3,2,0,2,2,1,12.28,7.0,601.66,0.03,22,0.14,33.43,85.95,7,15,5,10,3
0,0,1,0,0,1,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,2,5,2,5,0
0,1,3,2,0,2,2,1,9.65,7.5,542.55,0.02,19,0.13,30.14,72.34,6,13,4,10,3
0,1,3,1,0,2,2,1,9.21,5.63,291.41,0.02,14,0.18,16.19,51.81,5,9,4,9,2
0,1,3,2,0,2,2,1,9.75,6.25,380.74,0.02,16,0.16,21.15,60.92,5,11,4,10,3
0,1,3,2,4,2,2,1,10.81,6.3,429.12,0.02,19,0.16,23.84,68.11,9,10,5,7,3
0,1,3,3,4,2,2,1,13.32,5.83,453.3,0.03,21,0.17,25.18,77.71,10,11,6,7,4
0,1,3,2,0,2,2,1,10.38,4.0,166.05,0.01,12,0.25,9.23,41.51,3,9,3,8,3
0,1,3,6,0,2,1,1,25.76,6.8,1190.93,0.06,42,0.15,66.16,175.14,17,25,10,8,7
0,1,3,2,0,2,2,1,10.38,4.0,166.05,0.01,12,0.25,9.23,41.51,3,9,3,8,3
0,2,15,21,0,8,7,1,32.65,16.07,8441.45,0.18,105,0.06,468.97,525.0,47,58,19,13,23
0,1,9,12,0,5,2,1,18.67,9.63,1729.78,0.06,46,0.1,96.1,179.72,22,24,8,7,13
0,3,17,28,0,10,5,6,27.69,20.43,11551.11,0.19,107,0.05,641.73,565.54,43,64,20,19,31
0,3,17,28,0,10,5,6,27.69,20.43,11551.11,0.19,107,0.05,641.73,565.54,43,64,20,19,31
0,1,3,3,0,2,1,1,8.6,10.0,859.52,0.03,22,0.1,47.75,85.95,10,12,5,10,4
0,1,5,7,0,3,3,1,25.4,8.36,1776.41,0.07,50,0.12,98.69,212.4,23,27,11,8,8
0,6,9,23,0,5,5,1,21.63,24.5,12985.0,0.18,106,0.04,721.39,530.0,49,57,16,16,29
0,2,3,5,0,2,1,1,14.8,5.25,407.97,0.03,21,0.19,22.67,77.71,9,12,6,7,7
0,1,5,6,0,3,2,1,10.38,12.07,1512.98,0.04,29,0.08,84.05,125.34,13,16,7,13,7
0,1,5,5,0,3,1,1,15.08,11.7,2064.1,0.06,39,0.09,114.67,176.42,18,21,10,13,6
0,1,3,5,0,2,2,1,14.87,9.75,1413.23,0.05,33,0.1,78.51,144.95,12,21,8,13,6
0,1,5,5,0,3,1,1,13.12,11.56,1752.06,0.05,34,0.09,97.34,151.62,16,18,9,13,6
0,4,13,22,0,7,2,1,21.29,26.07,14467.0,0.19,111,0.04,803.72,555.0,46,65,15,17,26
0,3,7,17,0,4,2,1,24.02,14.31,4916.77,0.11,74,0.07,273.15,343.65,31,43,13,12,20
0,3,7,17,0,4,2,1,21.14,17.77,6674.76,0.13,79,0.06,370.82,375.64,33,46,13,14,20
0,1,5,4,0,3,1,1,10.78,11.0,1303.9,0.04,29,0.09,72.44,118.54,12,17,6,11,5
0,4,11,16,0,6,2,1,14.48,20.45,6057.16,0.1,63,0.05,336.51,296.13,30,33,11,15,20
0,2,3,6,0,2,2,1,10.29,11.67,1400.0,0.04,30,0.09,77.78,120.0,14,16,6,10,8
0,12,53,67,0,27,16,18,27.43,62.5,107141.35,0.57,314,0.02,5952.3,1714.26,125,189,22,22,79
0,1,9,14,0,5,1,1,15.91,20.63,6766.8,0.11,69,0.05,375.93,328.09,33,36,12,15,15
0,2,3,7,0,2,1,1,15.95,5.14,421.94,0.03,21,0.19,23.44,82.04,9,12,7,8,9
0,2,3,7,0,2,1,1,15.95,5.14,421.94,0.03,21,0.19,23.44,82.04,9,12,7,8,9
0,5,9,27,1,5,3,1,16.21,36.0,21021.12,0.19,119,0.03,1167.84,583.92,48,71,12,18,32
0,3,9,12,0,5,5,5,17.23,16.36,4614.98,0.09,60,0.06,256.39,282.03,24,36,11,15,15
0,3,19,13,0,10,4,10,10.04,27.08,7363.07,0.09,64,0.04,409.06,271.87,25,39,6,13,16
0,1,3,6,12,2,1,1,14.0,10.67,1592.95,0.05,34,0.09,88.5,149.34,16,18,9,12,7
0,1,5,5,0,3,2,3,8.75,14.3,1788.9,0.04,30,0.07,99.38,125.1,11,19,5,13,6
0,1,3,4,0,2,1,1,10.99,3.75,154.53,0.01,13,0.27,8.59,41.21,6,7,4,5,5
0,2,5,7,0,3,2,1,19.46,4.5,394.06,0.03,23,0.22,21.89,87.57,9,14,7,7,9
0,2,5,5,0,3,3,1,7.83,14.3,1601.6,0.04,28,0.07,88.98,112.0,13,15,5,11,7
0,2,5,5,0,3,3,1,7.83,14.3,1601.6,0.04,28,0.07,88.98,112.0,13,15,5,11,7
0,4,5,18,0,3,2,1,25.33,13.75,4788.98,0.12,75,0.07,266.05,348.29,35,40,14,11,22
0,2,3,11,0,2,1,1,24.99,9.23,2129.55,0.08,51,0.11,118.31,230.7,24,27,13,10,13
0,2,3,10,0,2,1,1,19.76,10.5,2178.25,0.07,48,0.1,121.01,207.45,21,27,10,10,12
0,3,7,12,0,4,3,1,10.48,27.19,7748.01,0.09,63,0.04,430.45,284.98,29,34,8,15,15
0,3,7,12,0,4,3,1,13.08,24.8,8043.39,0.11,69,0.04,446.86,324.33,31,38,10,16,15
0,3,3,9,0,2,2,1,18.73,11.11,2312.76,0.07,49,0.09,128.49,208.15,20,29,9,10,12
0,1,3,1,0,2,1,1,5.99,3.75,84.22,0.01,8,0.27,4.68,22.46,3,5,2,5,2
0,1,5,4,0,3,3,1,10.03,17.33,3014.58,0.06,39,0.06,167.48,173.92,13,26,6,16,5
0,2,3,6,0,2,2,1,16.65,4.67,362.64,0.03,21,0.21,20.15,77.71,8,13,6,7,8
0,2,3,7,0,2,2,1,19.99,4.0,319.82,0.03,21,0.25,17.77,79.95,8,13,7,7,9
0,2,7,13,1,4,3,1,11.84,26.39,8245.95,0.1,65,0.04,458.11,312.48,25,40,9,19,15
0,4,11,20,5,6,5,1,20.14,22.1,9834.5,0.15,89,0.05,546.36,445.0,39,50,15,17,24
0,3,3,6,1,2,1,1,11.06,11.14,1372.69,0.04,29,0.09,76.26,123.19,13,16,7,12,9
0,3,5,8,1,3,3,1,13.21,17.1,3863.67,0.08,47,0.06,214.65,225.95,19,28,10,18,11
0,3,5,8,1,3,3,1,14.42,17.18,4256.92,0.08,51,0.06,236.5,247.76,21,30,11,18,11
0,3,5,9,1,3,3,1,13.36,17.94,4301.69,0.08,51,0.06,238.98,239.72,19,32,9,17,12
0,0,3,0,0,2,1,1,5.99,3.75,84.22,0.01,8,0.27,4.68,22.46,3,5,2,5,0
0,1,5,4,0,3,3,3,15.9,5.79,532.29,0.03,23,0.17,29.57,92.0,9,14,7,9,5
0,2,5,5,0,3,3,3,16.59,5.79,555.43,0.03,24,0.17,30.86,96.0,9,15,7,9,7
0,2,9,16,1,5,4,1,13.97,34.36,16494.55,0.16,96,0.03,916.36,480.0,36,60,11,21,18
0,3,7,9,1,4,4,1,18.47,17.0,5338.7,0.1,64,0.06,296.59,314.04,26,38,13,17,12
0,2,13,15,1,7,7,1,20.11,31.88,20434.13,0.21,124,0.03,1135.23,641.07,51,73,16,20,17
0,3,7,9,1,4,4,1,18.18,17.0,5255.28,0.1,63,0.06,291.96,309.13,26,37,13,17,12
0,3,7,10,1,4,4,1,14.36,24.56,8656.64,0.12,75,0.04,480.92,352.53,26,49,9,17,13
0,1,3,2,0,2,2,1,14.83,3.5,181.62,0.02,15,0.29,10.09,51.89,4,11,4,7,3
0,1,3,2,0,2,1,1,13.95,2.5,87.17,0.01,11,0.4,4.84,34.87,4,7,4,5,3
0,1,3,2,0,2,2,1,14.83,3.5,181.62,0.02,15,0.29,10.09,51.89,4,11,4,7,3
0,1,3,1,0,2,1,1,5.99,3.75,84.22,0.01,8,0.27,4.68,22.46,3,5,2,5,2
0,1,7,6,0,4,4,1,12.38,20.0,4951.76,0.08,54,0.05,275.1,247.59,24,30,9,15,7
0,2,7,8,0,4,4,1,14.11,15.17,3246.47,0.07,48,0.07,180.36,214.05,21,27,9,13,10
0,1,5,3,0,3,2,3,9.79,9.6,902.51,0.03,23,0.1,50.14,94.01,8,15,5,12,4
0,1,3,4,0,2,2,1,13.66,4.2,240.91,0.02,16,0.24,13.38,57.36,6,10,5,7,5
0,1,3,4,0,2,2,1,13.66,4.2,240.91,0.02,16,0.24,13.38,57.36,6,10,5,7,5
0,2,7,14,1,4,3,1,11.91,27.44,8971.59,0.11,68,0.04,498.42,326.9,26,42,9,19,16
0,1,5,6,0,3,3,1,13.75,16.0,3521.25,0.07,48,0.06,195.63,220.08,16,32,8,16,7
0,2,3,5,0,2,2,1,13.02,7.5,732.54,0.03,25,0.13,40.7,97.67,10,15,6,9,7
0,4,11,20,5,6,5,1,17.24,24.19,10090.27,0.14,85,0.04,560.57,417.09,37,48,13,17,24
0,3,5,8,1,3,3,1,8.83,23.14,4728.77,0.07,44,0.04,262.71,204.33,18,26,7,18,11
0,3,5,9,1,3,3,1,10.22,20.64,4353.75,0.07,46,0.05,241.87,210.91,17,29,7,17,12
0,1,3,1,0,2,1,1,8.54,4.67,186.03,0.01,12,0.21,10.33,39.86,4,8,3,7,2
0,1,3,1,0,2,1,1,9.08,5.33,258.3,0.02,14,0.19,14.35,48.43,4,10,3,8,2
0,1,3,1,0,2,1,1,8.54,4.67,186.03,0.01,12,0.21,10.33,39.86,4,8,3,7,2
0,1,3,1,0,2,1,1,9.08,5.33,258.3,0.02,14,0.19,14.35,48.43,4,10,3,8,2
0,1,3,1,0,2,1,1,9.97,4.67,217.03,0.02,14,0.21,12.06,46.51,4,10,3,7,2
0,0,3,0,0,2,1,1,8.18,7.0,401.52,0.02,16,0.14,22.31,57.36,7,9,4,8,0
0,0,3,0,0,2,1,1,9.87,7.7,585.2,0.03,19,0.13,32.5,76.0,7,12,5,11,0
0,2,3,3,8,2,2,1,9.73,9.0,788.12,0.03,23,0.11,43.78,87.57,10,13,5,9,5
0,1,1,1,0,1,1,1,11.24,4.0,179.89,0.01,13,0.25,9.99,44.97,3,10,3,8,2
0,1,3,4,0,2,1,1,6.18,5.0,154.4,0.01,11,0.2,8.58,30.88,4,7,2,5,5
0,1,3,1,0,2,1,1,5.05,5.0,126.33,0.01,9,0.2,7.02,25.27,4,5,2,5,2
0,1,7,1,0,4,1,1,6.66,10.0,665.68,0.02,21,0.1,36.98,66.57,10,11,3,6,2
0,1,3,1,0,2,1,1,5.05,5.0,126.33,0.01,9,0.2,7.02,25.27,4,5,2,5,2
0,1,3,4,0,2,1,1,6.18,5.0,154.4,0.01,11,0.2,8.58,30.88,4,7,2,5,5
0,1,7,1,0,4,1,1,6.66,10.0,665.68,0.02,21,0.1,36.98,66.57,10,11,3,6,2
0,1,3,1,0,2,1,1,3.95,15.75,980.75,0.02,18,0.06,54.49,62.27,7,11,2,9,2
0,1,1,1,0,1,1,1,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,2
0,1,1,1,0,1,1,1,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,2
0,1,1,1,0,1,1,1,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,2
0,1,1,1,0,1,1,1,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,2
0,1,1,1,0,1,1,1,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,2
0,1,5,1,0,3,1,1,5.89,13.5,1074.15,0.03,23,0.07,59.68,79.57,6,17,2,9,2
0,1,1,1,0,1,1,1,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,2
0,1,1,1,4,1,1,1,11.24,4.0,179.89,0.01,13,0.25,9.99,44.97,3,10,3,8,2
0,1,3,1,0,2,1,1,7.0,6.0,252.0,0.01,14,0.17,14.0,42.0,4,10,2,6,2
0,1,1,1,0,1,1,1,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,2
0,0,3,0,0,2,2,1,7.78,5.33,221.4,0.01,12,0.19,12.3,41.51,4,8,3,8,0
0,3,7,12,0,4,3,1,10.48,27.19,7748.01,0.09,63,0.04,430.45,284.98,29,34,8,15,15
0,3,7,12,0,4,3,1,13.08,24.8,8043.39,0.11,69,0.04,446.86,324.33,31,38,10,16,15
0,1,3,4,0,2,2,1,12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,6,10,5,8,5
0,1,3,4,0,2,2,1,13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,7,10,6,8,5
0,1,3,2,0,2,2,1,6.16,10.67,701.11,0.02,19,0.09,38.95,65.73,8,11,3,8,3
0,1,3,4,0,2,2,1,12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,6,10,5,8,5
0,1,3,4,0,2,2,1,13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,7,10,6,8,5
0,1,3,2,0,2,2,1,6.16,10.67,701.11,0.02,19,0.09,38.95,65.73,8,11,3,8,3
0,1,5,4,0,3,3,3,15.9,5.79,532.29,0.03,23,0.17,29.57,92.0,9,14,7,9,5
0,1,5,4,0,3,3,3,17.44,5.63,551.81,0.03,24,0.18,30.66,98.1,10,14,8,9,5
0,1,5,3,0,3,3,1,13.46,9.33,1172.67,0.04,33,0.11,65.15,125.64,14,19,6,8,4
0,1,3,4,0,2,2,1,12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,6,10,5,8,5
0,1,3,4,0,2,2,1,13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,7,10,6,8,5
0,1,3,2,0,2,2,1,6.16,10.67,701.11,0.02,19,0.09,38.95,65.73,8,11,3,8,3
0,1,3,4,0,2,2,1,12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,6,10,5,8,5
0,1,3,4,0,2,2,1,13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,7,10,6,8,5
0,1,3,2,0,2,2,1,6.16,10.67,701.11,0.02,19,0.09,38.95,65.73,8,11,3,8,3
0,1,3,4,0,2,2,1,12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,6,10,5,8,5
0,1,3,4,0,2,2,1,13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,7,10,6,8,5
0,1,3,2,0,2,2,1,6.16,10.67,701.11,0.02,19,0.09,38.95,65.73,8,11,3,8,3
0,1,1,1,0,1,1,1,6.55,3.0,58.95,0.01,7,0.33,3.28,19.65,1,6,1,6,2
0,2,12,18,2,8,7,5,27.79,11.33,3570.0,0.11,63,0.09,198.33,315.0,20,43,15,17,20
0,1,3,1,0,2,1,1,5.99,3.75,84.22,0.01,8,0.27,4.68,22.46,3,5,2,5,2
0,1,5,4,0,3,3,1,10.03,17.33,3014.58,0.06,39,0.06,167.48,173.92,13,26,6,16,5
0,2,3,6,0,2,2,1,16.65,4.67,362.64,0.03,21,0.21,20.15,77.71,8,13,6,7,8
0,2,3,7,0,2,2,1,19.99,4.0,319.82,0.03,21,0.25,17.77,79.95,8,13,7,7,9
0,2,7,13,1,4,3,1,11.84,26.39,8245.95,0.1,65,0.04,458.11,312.48,25,40,9,19,15
0,4,11,20,5,6,5,1,20.14,22.1,9834.5,0.15,89,0.05,546.36,445.0,39,50,15,17,24
0,3,3,6,1,2,1,1,11.06,11.14,1372.69,0.04,29,0.09,76.26,123.19,13,16,7,12,9
0,3,5,8,1,3,3,1,13.21,17.1,3863.67,0.08,47,0.06,214.65,225.95,19,28,10,18,11
0,3,5,8,1,3,3,1,14.42,17.18,4256.92,0.08,51,0.06,236.5,247.76,21,30,11,18,11
0,3,5,9,1,3,3,1,13.36,17.94,4301.69,0.08,51,0.06,238.98,239.72,19,32,9,17,12
0,0,3,0,0,2,1,1,5.99,3.75,84.22,0.01,8,0.27,4.68,22.46,3,5,2,5,0
0,1,5,4,0,3,3,3,15.9,5.79,532.29,0.03,23,0.17,29.57,92.0,9,14,7,9,5
0,2,5,5,0,3,3,3,16.59,5.79,555.43,0.03,24,0.17,30.86,96.0,9,15,7,9,7
0,2,9,16,1,5,4,1,13.97,34.36,16494.55,0.16,96,0.03,916.36,480.0,36,60,11,21,18
0,3,7,9,1,4,4,1,18.47,17.0,5338.7,0.1,64,0.06,296.59,314.04,26,38,13,17,12
0,2,13,15,1,7,7,1,20.11,31.88,20434.13,0.21,124,0.03,1135.23,641.07,51,73,16,20,17
0,3,7,9,1,4,4,1,18.18,17.0,5255.28,0.1,63,0.06,291.96,309.13,26,37,13,17,12
0,3,7,10,1,4,4,1,14.36,24.56,8656.64,0.12,75,0.04,480.92,352.53,26,49,9,17,13
0,1,3,1,0,2,1,1,5.99,3.75,84.22,0.01,8,0.27,4.68,22.46,3,5,2,5,2
0,1,7,6,0,4,4,1,12.38,20.0,4951.76,0.08,54,0.05,275.1,247.59,24,30,9,15,7
0,2,7,8,0,4,4,1,14.11,15.17,3246.47,0.07,48,0.07,180.36,214.05,21,27,9,13,10
0,1,5,3,0,3,2,3,9.79,9.6,902.51,0.03,23,0.1,50.14,94.01,8,15,5,12,4
0,1,3,4,0,2,2,1,13.66,4.2,240.91,0.02,16,0.24,13.38,57.36,6,10,5,7,5
0,1,3,4,0,2,2,1,13.66,4.2,240.91,0.02,16,0.24,13.38,57.36,6,10,5,7,5
0,2,7,14,1,4,3,1,11.91,27.44,8971.59,0.11,68,0.04,498.42,326.9,26,42,9,19,16
0,1,5,6,0,3,3,1,13.75,16.0,3521.25,0.07,48,0.06,195.63,220.08,16,32,8,16,7
0,2,3,5,0,2,2,1,13.02,7.5,732.54,0.03,25,0.13,40.7,97.67,10,15,6,9,7
0,4,11,20,5,6,5,1,17.24,24.19,10090.27,0.14,85,0.04,560.57,417.09,37,48,13,17,24
0,3,5,8,1,3,3,1,8.83,23.14,4728.77,0.07,44,0.04,262.71,204.33,18,26,7,18,11
0,3,5,9,1,3,3,1,10.22,20.64,4353.75,0.07,46,0.05,241.87,210.91,17,29,7,17,12
0,1,3,4,5,2,1,1,11.86,4.38,227.03,0.02,15,0.23,12.61,51.89,5,10,4,7,5
0,3,7,21,48,5,5,1,26.15,12.5,4086.25,0.11,68,0.08,227.01,326.9,25,43,14,14,24
0,6,17,36,16,11,10,1,28.41,29.76,25170.95,0.28,160,0.03,1398.39,845.66,46,114,17,22,42
0,5,78,155,65,51,48,1,56.51,82.88,388174.15,1.56,699,0.01,21565.23,4683.61,209,490,58,46,160
0,6,11,26,44,7,6,1,25.22,17.4,7636.2,0.15,87,0.06,424.23,438.86,29,58,15,18,32
0,2,3,5,4,2,1,1,8.52,12.0,1226.24,0.03,25,0.08,68.12,102.19,10,15,5,12,7
0,1,3,4,2,2,1,1,13.44,4.0,215.1,0.02,15,0.25,11.95,53.77,4,11,4,8,5
0,3,3,17,31,2,2,1,64.18,9.71,6045.7,0.21,131,0.1,335.87,622.89,33,98,17,10,20
0,1,3,3,7,2,2,1,13.11,4.8,301.96,0.02,17,0.21,16.78,62.91,6,11,5,8,4
0,2,3,7,26,2,1,1,22.53,16.25,5949.55,0.12,77,0.06,330.53,366.13,35,42,14,13,9
0,2,3,5,19,2,2,1,19.64,5.5,594.0,0.04,27,0.18,33.0,108.0,11,16,8,8,7
0,2,3,4,6,2,2,1,12.4,3.75,174.4,0.02,14,0.27,9.69,46.51,5,9,4,6,6
0,2,3,4,6,2,2,1,12.4,3.75,174.4,0.02,14,0.27,9.69,46.51,5,9,4,6,6
0,4,5,7,25,3,1,1,16.0,9.0,1296.0,0.05,36,0.11,72.0,144.0,14,22,7,9,11
0,4,7,13,55,4,4,1,42.0,5.6,1317.26,0.08,52,0.18,73.18,235.23,21,31,15,8,17
0,5,5,23,56,3,3,1,29.77,19.12,10881.75,0.19,116,0.05,604.54,569.2,50,66,17,13,28
0,2,3,9,16,2,1,1,24.04,10.4,2599.82,0.08,52,0.1,144.43,249.98,24,28,15,13,11
0,2,3,3,6,2,1,1,10.0,9.9,980.01,0.03,26,0.1,54.45,98.99,11,15,5,9,5
0,1,3,16,40,2,1,1,26.21,22.13,12827.76,0.19,132,0.05,712.65,579.79,59,73,12,9,17
0,2,3,4,7,2,2,1,12.4,3.75,174.4,0.02,14,0.27,9.69,46.51,5,9,4,6,6
0,2,3,5,18,2,1,1,16.75,7.5,942.32,0.04,33,0.13,52.35,125.64,15,18,7,7,7
0,7,9,17,38,5,3,1,17.27,20.42,7197.55,0.12,75,0.05,399.86,352.53,35,40,12,14,24
0,1,7,5,12,4,1,1,10.68,15.0,2402.74,0.05,41,0.07,133.49,160.18,15,26,5,10,6
0,1,5,9,4,3,1,1,8.15,11.0,985.86,0.03,25,0.09,54.77,89.62,11,14,4,8,10
0,1,5,6,4,3,2,3,13.22,5.6,414.45,0.02,20,0.18,23.02,74.01,7,13,5,8,7
0,3,5,8,27,3,1,1,9.03,18.67,3146.36,0.06,39,0.05,174.8,168.56,16,23,6,14,11
0,3,5,7,6,3,1,3,12.38,9.43,1100.86,0.04,28,0.11,61.16,116.76,12,16,7,11,10
0,6,20,44,91,12,9,1,35.3,23.76,19928.53,0.28,151,0.04,1107.14,838.74,54,97,25,22,50
0,4,7,7,7,4,1,1,14.31,13.81,2730.1,0.07,45,0.07,151.67,197.65,17,28,8,13,11
